PG_IDX,Power,INFEASIBLE,Constraint_Distance,Constraint,SNBS,SNBS_u,SNBS_ω,SURV,SURV_u,SURV_ω,NodeClass,degree,betweenness
-839939996387953490,0.810891315039652,0.0,1.0,0.0,0.9,0.9,0.9,0.41,0.41,1.0,Sparse Sprout,1,0.0
-839939996387953490,-0.3274094690603941,0.0,1.0,1.0,1.0,1.0,1.0,0.99,0.99,1.0,Bulk,5,0.07265610428875734
-839939996387953490,0.3660975045505548,0.01,1.0,0.0,0.99,0.99,0.99,0.81,0.81,0.99,Bulk,5,0.044587026729883864
-839939996387953490,-0.9407496178394031,0.0,2.0,1.0,1.0,1.0,1.0,0.88,0.88,1.0,Bulk,2,0.010409912357964304
-839939996387953490,0.8539232175150585,0.3,1.0,0.0,0.7,0.7,0.7,0.42,0.42,0.7,Root,3,0.07231498660070088
-839939996387953490,-0.5695796133324834,0.03,1.0,0.0,0.97,0.97,0.97,0.73,0.73,0.97,Bulk,3,0.02219915383180689
-839939996387953490,-0.09153627692320877,0.0,1.0,0.0,1.0,1.0,1.0,0.7,0.7,1.0,Bulk,4,0.03759018759018758
-839939996387953490,0.7163681693254615,0.0,1.0,0.0,0.99,0.99,0.99,0.67,0.67,1.0,Bulk,3,0.010645571359857074
-839939996387953490,0.6294429735630719,0.03,1.0,0.0,0.97,0.97,0.97,0.73,0.73,0.97,Bulk,3,0.018286607572321856
-839939996387953490,-0.8784511800215671,0.01,1.0,0.0,0.89,0.89,0.89,0.51,0.51,0.9,Root,3,0.0202020202020202
-839939996387953490,0.24636708471569224,0.09,1.0,0.0,0.91,0.91,0.91,0.82,0.82,0.91,Root,4,0.037680007067762165
-839939996387953490,-0.9095901062981967,0.09,1.0,0.0,0.91,0.91,0.91,0.68,0.68,0.91,Bulk,3,0.034951556380127806
-839939996387953490,0.42046561943083544,0.0,1.0,1.0,1.0,1.0,1.0,0.97,0.97,1.0,Bulk,3,0.008706108706108705
-839939996387953490,0.08420543252065546,0.0,2.0,1.0,1.0,1.0,1.0,0.87,0.87,1.0,Bulk,2,0.02365835222978078
-839939996387953490,0.4933710677664497,0.06,1.0,0.0,0.94,0.94,0.94,0.5,0.5,0.94,Inner Tree Node,2,0.05936920222634508
-839939996387953490,-0.6472617222639127,0.0,2.0,1.0,1.0,1.0,1.0,0.73,0.73,1.0,Inner Tree Node,2,0.03999175427746856
-839939996387953490,0.3518467326099998,0.0,2.0,0.0,1.0,1.0,1.0,0.78,0.79,0.98,Bulk,4,0.0396975319053241
-839939996387953490,0.6108284066022488,0.11,1.0,0.0,0.89,0.89,0.89,0.49,0.49,0.89,Bulk,3,0.08376279804851233
-839939996387953490,0.6966625815767717,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,Bulk,2,0.008599110639926967
-839939996387953490,-0.3704749055203955,0.0,1.0,1.0,1.0,1.0,1.0,0.92,0.92,1.0,Bulk,3,0.006922971208685493
-839939996387953490,0.7252500680601299,0.0,1.0,1.0,1.0,1.0,1.0,0.98,0.98,1.0,Bulk,3,0.04271038862875598
-839939996387953490,0.09578932667248932,0.0,1.0,0.0,1.0,1.0,1.0,0.64,0.64,1.0,Bulk,3,0.01569779426922284
-839939996387953490,0.08832545605143398,0.02,1.0,1.0,0.98,0.98,0.98,0.86,0.86,0.98,Root,3,0.03567649281934996
-839939996387953490,-0.16996678418129196,0.06,1.0,0.0,0.93,0.93,0.93,0.73,0.73,0.93,Bulk,2,0.0010307153164296021
